"T","U:0","U:1","U:2","kappaEff","p_rgh","rhok","Points:0","Points:1","Points:2"
305.86,0.11085,0.0083985,-1.3635e-06,1,2.2871,1,2.1875,0.38182,0.55
302.7,0.11121,0.0091359,3.4486e-06,1,2.2834,1,2.1875,0.39394,0.7
305.37,0.1112,0.0091073,-1.0621e-06,1,2.2833,1,2.1875,0.39394,0.55
302.32,0.11145,0.009842,4.1014e-06,1,2.2792,1,2.1875,0.40606,0.7
304.9,0.11144,0.009796,-4.168e-07,1,2.2792,1,2.1875,0.40606,0.55
301.96,0.11162,0.010529,4.8354e-06,1,2.2748,1,2.1875,0.41818,0.7
304.45,0.11161,0.010458,6.9293e-07,1,2.2748,1,2.1875,0.41818,0.55
301.61,0.11176,0.011193,5.6752e-06,1,2.2701,1,2.1875,0.4303,0.7
304.02,0.11174,0.011086,2.4167e-06,1,2.2701,1,2.1875,0.4303,0.55
301.27,0.11191,0.01183,6.644e-06,1,2.2651,1,2.1875,0.44242,0.7
303.6,0.1119,0.011673,4.9289e-06,1,2.2652,1,2.1875,0.44242,0.55
300.95,0.11213,0.012433,7.7637e-06,1,2.2599,1,2.1875,0.45454,0.7
303.19,0.11211,0.012208,8.4235e-06,1,2.2601,1,2.1875,0.45454,0.55
300.65,0.11248,0.012996,9.0608e-06,1,2.2543,1,2.1875,0.46667,0.7
302.8,0.11246,0.012684,1.3088e-05,1,2.2549,1,2.1875,0.46667,0.55
300.35,0.11305,0.013513,1.0588e-05,1,2.2486,1,2.1875,0.47879,0.7
302.43,0.11304,0.013087,1.9038e-05,1,2.2496,1,2.1875,0.47879,0.55
300.07,0.11395,0.013973,1.2473e-05,1,2.2426,1,2.1875,0.49091,0.7
302.08,0.11395,0.013409,2.6184e-05,1,2.2443,1,2.1875,0.49091,0.55
299.79,0.11535,0.014367,1.5008e-05,1,2.2364,1,2.1875,0.50303,0.7
301.74,0.11536,0.01364,3.3942e-05,1,2.2391,1,2.1875,0.50303,0.55
299.52,0.11748,0.01468,1.8779e-05,1,2.23,1,2.1875,0.51515,0.7
301.41,0.11751,0.013776,4.0626e-05,1,2.2342,1,2.1875,0.51515,0.55
299.27,0.12068,0.014892,2.465e-05,1,2.2232,1,2.1875,0.52727,0.7
301.09,0.12076,0.013824,4.2052e-05,1,2.2296,1,2.1875,0.52727,0.55
299.02,0.12558,0.014976,3.2366e-05,1,2.2161,1,2.1875,0.53939,0.7
300.78,0.12574,0.013812,2.8213e-05,1,2.2256,1,2.1875,0.53939,0.55
298.78,0.13327,0.014889,3.4824e-05,1,2.2084,1,2.1875,0.55151,0.7
300.48,0.13357,0.013817,-2.5493e-05,1,2.2224,1,2.1875,0.55151,0.55
298.55,0.14629,0.014543,-1.3964e-06,1,2.1998,1,2.1875,0.56364,0.7
300.18,0.14681,0.013995,-0.00018134,1,2.2198,1,2.1875,0.56364,0.55
298.31,0.17168,0.013605,-0.0002713,1,2.1885,1,2.1875,0.57576,0.7
299.87,0.17258,0.014787,-0.0006787,1,2.2183,1,2.1875,0.57576,0.55
298.05,0.23402,0.010198,-0.0025674,1,2.1707,1,2.1875,0.58788,0.7
299.54,0.23559,0.017032,-0.0028314,1,2.216,1,2.1875,0.58788,0.55
297.68,0.40847,0.0018147,-0.020503,1,2.1907,1,2.1875,0.6,0.7
299.06,0.41116,0.01667,-0.008842,1,2.1926,1,2.1875,0.6,0.55
311.39,0.021363,-4.6216e-06,-3.3599e-05,1,2.3699,1,2.175,0.2,0.7
310.92,0.033609,5.308e-05,-3.3789e-05,1,2.3702,1,2.175,0.21212,0.7
311.79,0.033864,1.3302e-05,-8.4827e-05,1,2.3698,1,2.175,0.2,0.68846
312.51,0.054689,4.8521e-05,-0.00016828,1,2.3693,1,2.175,0.2,0.67692
313.1,0.068754,7.9737e-05,-0.00020601,1,2.3686,1,2.175,0.2,0.66539
313.62,0.078309,0.00010352,-0.00019162,1,2.368,1,2.175,0.2,0.65385
314.08,0.084317,0.00011926,-0.00013357,1,2.3675,1,2.175,0.2,0.64231
314.5,0.087228,0.00012708,-4.7813e-05,1,2.3673,1,2.175,0.2,0.63077
314.87,0.087228,0.00012708,4.7405e-05,1,2.3673,1,2.175,0.2,0.61923
315.18,0.084317,0.00011927,0.0001332,1,2.3675,1,2.175,0.2,0.60769
315.43,0.078309,0.00010354,0.00019132,1,2.368,1,2.175,0.2,0.59615
315.6,0.068754,7.9763e-05,0.00020581,1,2.3686,1,2.175,0.2,0.58461
315.68,0.054689,4.8543e-05,0.00016818,1,2.3693,1,2.175,0.2,0.57308
315.64,0.033864,1.3313e-05,8.4799e-05,1,2.3698,1,2.175,0.2,0.56154
315.59,0.021363,-4.6186e-06,3.3596e-05,1,2.3699,1,2.175,0.2,0.55
315.12,0.033609,5.3113e-05,3.3778e-05,1,2.3702,1,2.175,0.21212,0.55
310.05,0.054116,0.00024522,-2.9374e-05,1,2.3706,1,2.175,0.22424,0.7
314.23,0.054115,0.00024534,2.9348e-05,1,2.3706,1,2.175,0.22424,0.55
309.31,0.068384,0.0005766,-2.0454e-05,1,2.3709,1,2.175,0.23636,0.7
313.42,0.068384,0.00057687,2.0418e-05,1,2.3709,1,2.175,0.23636,0.55
308.63,0.078914,0.0010204,-1.3106e-05,1,2.3711,1,2.175,0.24848,0.7
312.66,0.078914,0.0010208,1.3059e-05,1,2.3711,1,2.175,0.24848,0.55
307.99,0.086899,0.0015527,-8.1023e-06,1,2.371,1,2.175,0.26061,0.7
311.92,0.086899,0.0015534,8.0473e-06,1,2.371,1,2.175,0.26061,0.55
307.39,0.093035,0.0021534,-4.895e-06,1,2.3706,1,2.175,0.27273,0.7
311.21,0.093035,0.0021542,4.8335e-06,1,2.3706,1,2.175,0.27273,0.55
306.81,0.097781,0.0028066,-2.8584e-06,1,2.3698,1,2.175,0.28485,0.7
310.53,0.097781,0.0028076,2.7944e-06,1,2.3698,1,2.175,0.28485,0.55
306.26,0.10146,0.0035001,-1.5116e-06,1,2.3686,1,2.175,0.29697,0.7
309.86,0.10146,0.0035013,1.4535e-06,1,2.3686,1,2.175,0.29697,0.55
305.74,0.10431,0.0042243,-5.4738e-07,1,2.3671,1,2.175,0.30909,0.7
309.2,0.10431,0.0042253,5.1025e-07,1,2.3671,1,2.175,0.30909,0.55
305.24,0.10651,0.0049711,2.1498e-07,1,2.3653,1,2.175,0.32121,0.7
308.58,0.10651,0.0049718,-2.0507e-07,1,2.3652,1,2.175,0.32121,0.55
304.76,0.10819,0.0057342,8.7509e-07,1,2.363,1,2.175,0.33333,0.7
307.99,0.10819,0.0057341,-7.7684e-07,1,2.363,1,2.175,0.33333,0.55
304.3,0.10947,0.0065077,1.4857e-06,1,2.3604,1,2.175,0.34545,0.7
307.41,0.10947,0.0065059,-1.2349e-06,1,2.3604,1,2.175,0.34545,0.55
303.85,0.11043,0.0072865,2.0757e-06,1,2.3574,1,2.175,0.35758,0.7
306.87,0.11042,0.0072817,-1.5746e-06,1,2.3574,1,2.175,0.35758,0.55
303.43,0.11112,0.0080656,2.6633e-06,1,2.3541,1,2.175,0.3697,0.7
306.34,0.11112,0.0080561,-1.7688e-06,1,2.3541,1,2.175,0.3697,0.55
303.02,0.11161,0.0088407,3.2638e-06,1,2.3504,1,2.175,0.38182,0.7
305.82,0.11161,0.0088235,-1.771e-06,1,2.3504,1,2.175,0.38182,0.55
302.63,0.11195,0.0096072,3.8935e-06,1,2.3464,1,2.175,0.39394,0.7
305.32,0.11194,0.0095785,-1.5161e-06,1,2.3464,1,2.175,0.39394,0.55
302.25,0.11217,0.010361,4.5702e-06,1,2.3421,1,2.175,0.40606,0.7
304.85,0.11216,0.010315,-9.1858e-07,1,2.342,1,2.175,0.40606,0.55
301.89,0.11231,0.011098,5.3127e-06,1,2.3374,1,2.175,0.41818,0.7
304.4,0.11231,0.011027,1.3915e-07,1,2.3374,1,2.175,0.41818,0.55
301.54,0.11242,0.011813,6.1389e-06,1,2.3324,1,2.175,0.4303,0.7
303.97,0.11241,0.011707,1.8087e-06,1,2.3324,1,2.175,0.4303,0.55
301.21,0.11254,0.012501,7.0631e-06,1,2.3271,1,2.175,0.44242,0.7
303.55,0.11253,0.012346,4.2666e-06,1,2.3272,1,2.175,0.44242,0.55
300.89,0.11272,0.013157,8.0956e-06,1,2.3215,1,2.175,0.45454,0.7
303.14,0.1127,0.012938,7.7065e-06,1,2.3218,1,2.175,0.45454,0.55
300.58,0.11302,0.013775,9.2495e-06,1,2.3157,1,2.175,0.46667,0.7
302.75,0.11301,0.01347,1.2315e-05,1,2.3162,1,2.175,0.46667,0.55
300.29,0.11354,0.014347,1.0563e-05,1,2.3095,1,2.175,0.47879,0.7
302.38,0.11352,0.013933,1.8205e-05,1,2.3105,1,2.175,0.47879,0.55
300,0.11437,0.014864,1.2159e-05,1,2.3032,1,2.175,0.49091,0.7
302.02,0.11436,0.014317,2.5272e-05,1,2.3048,1,2.175,0.49091,0.55
299.73,0.11569,0.015314,1.4349e-05,1,2.2965,1,2.175,0.50303,0.7
301.68,0.1157,0.014611,3.289e-05,1,2.2992,1,2.175,0.50303,0.55
299.46,0.11773,0.015682,1.781e-05,1,2.2896,1,2.175,0.51515,0.7
301.35,0.11776,0.014813,3.9248e-05,1,2.2938,1,2.175,0.51515,0.55
299.2,0.12084,0.015951,2.3694e-05,1,2.2824,1,2.175,0.52727,0.7
301.03,0.12091,0.014931,3.982e-05,1,2.2887,1,2.175,0.52727,0.55
298.96,0.1256,0.016096,3.2539e-05,1,2.2748,1,2.175,0.53939,0.7
300.72,0.12576,0.014997,2.3735e-05,1,2.2842,1,2.175,0.53939,0.55
298.72,0.13315,0.016078,3.9379e-05,1,2.2666,1,2.175,0.55151,0.7
300.42,0.13344,0.015092,-3.5935e-05,1,2.2803,1,2.175,0.55151,0.55
298.49,0.14599,0.015823,1.6548e-05,1,2.2575,1,2.175,0.56364,0.7
300.12,0.1465,0.015388,-0.00020769,1,2.2771,1,2.175,0.56364,0.55
298.25,0.17113,0.015041,-0.00020689,1,2.2457,1,2.175,0.57576,0.7
299.82,0.172,0.016371,-0.00075707,1,2.2749,1,2.175,0.57576,0.55
298,0.23302,0.011942,-0.0022846,1,2.2272,1,2.175,0.58788,0.7
299.48,0.23453,0.018968,-0.0031482,1,2.2717,1,2.175,0.58788,0.55
297.62,0.40648,0.0036254,-0.019556,1,2.2438,1,2.175,0.6,0.7
299.01,0.40903,0.018663,-0.0098789,1,2.2441,1,2.175,0.6,0.55
311.49,0.021509,-4.8568e-06,-3.5076e-05,1,2.4344,1,2.1625,0.2,0.7
311,0.033841,5.533e-05,-3.527e-05,1,2.4347,1,2.1625,0.21212,0.7
311.9,0.034098,1.385e-05,-8.8546e-05,1,2.4343,1,2.1625,0.2,0.68846
312.64,0.05507,5.0617e-05,-0.00017564,1,2.4337,1,2.1625,0.2,0.67692
313.25,0.069238,8.3219e-05,-0.00021502,1,2.4331,1,2.1625,0.2,0.66539
313.79,0.078864,0.00010806,-0.00019999,1,2.4324,1,2.1625,0.2,0.65385
314.27,0.084917,0.0001245,-0.0001394,1,2.4319,1,2.1625,0.2,0.64231
314.7,0.087851,0.00013267,-4.9909e-05,1,2.4317,1,2.1625,0.2,0.63077
315.08,0.087851,0.00013268,4.9461e-05,1,2.4317,1,2.1625,0.2,0.61923
315.4,0.084917,0.00012452,0.000139,1,2.4319,1,2.1625,0.2,0.60769
315.66,0.078864,0.00010809,0.00019967,1,2.4324,1,2.1625,0.2,0.59615
315.84,0.069238,8.3243e-05,0.0002148,1,2.4331,1,2.1625,0.2,0.58461
315.94,0.05507,5.0638e-05,0.00017553,1,2.4337,1,2.1625,0.2,0.57308
315.9,0.034098,1.3859e-05,8.8516e-05,1,2.4343,1,2.1625,0.2,0.56154
315.84,0.021509,-4.8553e-06,3.5073e-05,1,2.4344,1,2.1625,0.2,0.55
315.35,0.033841,5.5358e-05,3.5258e-05,1,2.4347,1,2.1625,0.21212,0.55
310.11,0.054495,0.00025584,-3.065e-05,1,2.4351,1,2.1625,0.22424,0.7
314.42,0.054494,0.00025596,3.0623e-05,1,2.4351,1,2.1625,0.22424,0.55
309.34,0.06887,0.00060185,-2.1327e-05,1,2.4355,1,2.1625,0.23636,0.7
313.58,0.06887,0.0006021,2.1288e-05,1,2.4355,1,2.1625,0.23636,0.55
308.65,0.079482,0.0010654,-1.3641e-05,1,2.4357,1,2.1625,0.24848,0.7
312.79,0.079482,0.0010659,1.3593e-05,1,2.4357,1,2.1625,0.24848,0.55
308,0.087531,0.0016218,-8.3992e-06,1,2.4356,1,2.1625,0.26061,0.7
312.02,0.087531,0.0016224,8.3432e-06,1,2.4356,1,2.1625,0.26061,0.55
307.38,0.093718,0.00225,-5.0294e-06,1,2.4351,1,2.1625,0.27273,0.7
311.29,0.093718,0.0022508,4.9678e-06,1,2.4351,1,2.1625,0.27273,0.55
306.8,0.098505,0.0029338,-2.879e-06,1,2.4343,1,2.1625,0.28485,0.7
310.58,0.098505,0.0029347,2.8162e-06,1,2.4343,1,2.1625,0.28485,0.55
306.24,0.10222,0.0036603,-1.4468e-06,1,2.4331,1,2.1625,0.29697,0.7
309.89,0.10222,0.0036614,1.3914e-06,1,2.4331,1,2.1625,0.29697,0.55
305.71,0.10509,0.0044198,-4.1267e-07,1,2.4315,1,2.1625,0.30909,0.7
309.23,0.10509,0.0044207,3.8012e-07,1,2.4315,1,2.1625,0.30909,0.55
305.2,0.10731,0.005204,4.1178e-07,1,2.4296,1,2.1625,0.32121,0.7
308.59,0.10731,0.0052046,-3.955e-07,1,2.4296,1,2.1625,0.32121,0.55
304.71,0.109,0.0060064,1.1299e-06,1,2.4272,1,2.1625,0.33333,0.7
307.98,0.109,0.0060061,-1.0235e-06,1,2.4272,1,2.1625,0.33333,0.55
304.25,0.11029,0.0068211,1.7958e-06,1,2.4245,1,2.1625,0.34545,0.7
307.4,0.11029,0.006819,-1.5352e-06,1,2.4245,1,2.1625,0.34545,0.55
303.79,0.11124,0.0076428,2.4382e-06,1,2.4214,1,2.1625,0.35758,0.7
306.84,0.11124,0.0076377,-1.9273e-06,1,2.4213,1,2.1625,0.35758,0.55
303.36,0.11193,0.0084666,3.0747e-06,1,2.4179,1,2.1625,0.3697,0.7
306.3,0.11193,0.0084567,-2.1731e-06,1,2.4178,1,2.1625,0.3697,0.55
302.95,0.11242,0.0092879,3.7191e-06,1,2.414,1,2.1625,0.38182,0.7
305.78,0.11241,0.0092705,-2.2263e-06,1,2.414,1,2.1625,0.38182,0.55
302.56,0.11274,0.010102,4.3854e-06,1,2.4098,1,2.1625,0.39394,0.7
305.28,0.11273,0.010074,-2.0216e-06,1,2.4097,1,2.1625,0.39394,0.55
302.18,0.11294,0.010906,5.088e-06,1,2.4052,1,2.1625,0.40606,0.7
304.8,0.11293,0.01086,-1.4735e-06,1,2.4051,1,2.1625,0.40606,0.55
301.82,0.11306,0.011693,5.841e-06,1,2.4002,1,2.1625,0.41818,0.7
304.34,0.11305,0.011623,-4.695e-07,1,2.4002,1,2.1625,0.41818,0.55
301.46,0.11314,0.012461,6.6557e-06,1,2.395,1,2.1625,0.4303,0.7
303.91,0.11313,0.012356,1.1407e-06,1,2.395,1,2.1625,0.4303,0.55
301.13,0.11323,0.013203,7.5375e-06,1,2.3893,1,2.1625,0.44242,0.7
303.48,0.11321,0.013051,3.5377e-06,1,2.3895,1,2.1625,0.44242,0.55
300.82,0.11336,0.013914,8.4855e-06,1,2.3834,1,2.1625,0.45454,0.7
303.08,0.11335,0.013699,6.9153e-06,1,2.3837,1,2.1625,0.45454,0.55
300.51,0.11362,0.014588,9.4989e-06,1,2.3772,1,2.1625,0.46667,0.7
302.69,0.1136,0.014291,1.1459e-05,1,2.3778,1,2.1625,0.46667,0.55
300.21,0.11408,0.015217,1.0603e-05,1,2.3707,1,2.1625,0.47879,0.7
302.32,0.11406,0.014814,1.7278e-05,1,2.3717,1,2.1625,0.47879,0.55
299.93,0.11485,0.01579,1.1914e-05,1,2.3639,1,2.1625,0.49091,0.7
301.96,0.11484,0.01526,2.4255e-05,1,2.3655,1,2.1625,0.49091,0.55
299.66,0.1161,0.016297,1.3763e-05,1,2.3568,1,2.1625,0.50303,0.7
301.61,0.1161,0.01562,3.1717e-05,1,2.3594,1,2.1625,0.50303,0.55
299.39,0.11805,0.016722,1.6925e-05,1,2.3494,1,2.1625,0.51515,0.7
301.28,0.11807,0.015889,3.7727e-05,1,2.3535,1,2.1625,0.51515,0.55
299.13,0.12105,0.01705,2.2846e-05,1,2.3417,1,2.1625,0.52727,0.7
300.96,0.12112,0.016078,3.7415e-05,1,2.3479,1,2.1625,0.52727,0.55
298.89,0.1257,0.017255,3.2883e-05,1,2.3335,1,2.1625,0.53939,0.7
300.66,0.12584,0.016222,1.9016e-05,1,2.3428,1,2.1625,0.53939,0.55
298.66,0.1331,0.017307,4.4277e-05,1,2.3249,1,2.1625,0.55151,0.7
300.36,0.13338,0.016409,-4.6771e-05,1,2.3383,1,2.1625,0.55151,0.55
298.43,0.14576,0.017144,3.5301e-05,1,2.3152,1,2.1625,0.56364,0.7
300.06,0.14625,0.016825,-0.00023481,1,2.3345,1,2.1625,0.56364,0.55
298.19,0.17065,0.016522,-0.00014021,1,2.3029,1,2.1625,0.57576,0.7
299.76,0.17149,0.018002,-0.00083736,1,2.3315,1,2.1625,0.57576,0.55
297.94,0.2321,0.013736,-0.001994,1,2.2837,1,2.1625,0.58788,0.7
299.42,0.23356,0.020955,-0.0034721,1,2.3273,1,2.1625,0.58788,0.55
297.57,0.40459,0.0054798,-0.018592,1,2.2968,1,2.1625,0.6,0.7
298.95,0.40702,0.020705,-0.010937,1,2.2955,1,2.1625,0.6,0.55
311.58,0.02166,-5.0968e-06,-3.6625e-05,1,2.4994,1,2.15,0.2,0.7
311.08,0.034083,5.7719e-05,-3.6819e-05,1,2.4996,1,2.15,0.21212,0.7
312,0.034341,1.4435e-05,-9.2439e-05,1,2.4992,1,2.15,0.2,0.68846
312.76,0.055468,5.2832e-05,-0.00018334,1,2.4986,1,2.15,0.2,0.67692
313.39,0.069743,8.6885e-05,-0.00022442,1,2.498,1,2.15,0.2,0.66539
313.94,0.079444,0.00011284,-0.00020872,1,2.4973,1,2.15,0.2,0.65385
314.44,0.085545,0.00013001,-0.00014548,1,2.4968,1,2.15,0.2,0.64231
314.89,0.088502,0.00013854,-5.2089e-05,1,2.4965,1,2.15,0.2,0.63077
315.28,0.088502,0.00013854,5.1603e-05,1,2.4965,1,2.15,0.2,0.61923
315.61,0.085545,0.00013002,0.00014504,1,2.4968,1,2.15,0.2,0.60769
315.87,0.079444,0.00011286,0.00020837,1,2.4973,1,2.15,0.2,0.59615
316.07,0.069743,8.6908e-05,0.00022419,1,2.498,1,2.15,0.2,0.58461
316.17,0.055468,5.2851e-05,0.00018323,1,2.4986,1,2.15,0.2,0.57308
316.13,0.034341,1.4443e-05,9.2406e-05,1,2.4992,1,2.15,0.2,0.56154
316.07,0.02166,-5.0967e-06,3.6622e-05,1,2.4994,1,2.15,0.2,0.55
315.56,0.034083,5.7742e-05,3.6807e-05,1,2.4996,1,2.15,0.21212,0.55
310.15,0.05489,0.00026708,-3.198e-05,1,2.5001,1,2.15,0.22424,0.7
314.6,0.05489,0.00026718,3.1952e-05,1,2.5001,1,2.15,0.22424,0.55
309.37,0.069377,0.0006285,-2.223e-05,1,2.5005,1,2.15,0.23636,0.7
313.72,0.069377,0.00062873,2.219e-05,1,2.5005,1,2.15,0.23636,0.55
308.66,0.080074,0.0011129,-1.4187e-05,1,2.5007,1,2.15,0.24848,0.7
312.9,0.080074,0.0011133,1.4137e-05,1,2.5007,1,2.15,0.24848,0.55
307.99,0.088191,0.0016946,-8.6927e-06,1,2.5005,1,2.15,0.26061,0.7
312.11,0.088191,0.0016952,8.6351e-06,1,2.5005,1,2.15,0.26061,0.55
307.36,0.094433,0.0023518,-5.1502e-06,1,2.5001,1,2.15,0.27273,0.7
311.36,0.094433,0.0023526,5.0878e-06,1,2.5001,1,2.15,0.27273,0.55
306.77,0.099262,0.0030676,-2.8788e-06,1,2.4992,1,2.15,0.28485,0.7
310.63,0.099262,0.0030685,2.8164e-06,1,2.4992,1,2.15,0.28485,0.55
306.2,0.10301,0.0038289,-1.3558e-06,1,2.498,1,2.15,0.29697,0.7
309.92,0.10301,0.0038298,1.3023e-06,1,2.498,1,2.15,0.29697,0.55
305.66,0.10591,0.0046254,-2.4745e-07,1,2.4963,1,2.15,0.30909,0.7
309.25,0.10591,0.0046262,2.1879e-07,1,2.4963,1,2.15,0.30909,0.55
305.14,0.10814,0.0054488,6.426e-07,1,2.4943,1,2.15,0.32121,0.7
308.6,0.10814,0.0054492,-6.2067e-07,1,2.4943,1,2.15,0.32121,0.55
304.65,0.10985,0.0062924,1.4218e-06,1,2.4918,1,2.15,0.33333,0.7
307.97,0.10985,0.0062918,-1.3082e-06,1,2.4918,1,2.15,0.33333,0.55
304.18,0.11114,0.0071501,2.1456e-06,1,2.489,1,2.15,0.34545,0.7
307.37,0.11114,0.0071478,-1.8767e-06,1,2.4889,1,2.15,0.34545,0.55
303.73,0.1121,0.0080166,2.8429e-06,1,2.4857,1,2.15,0.35758,0.7
306.8,0.1121,0.0080113,-2.3241e-06,1,2.4856,1,2.15,0.35758,0.55
303.3,0.11279,0.0088869,3.5305e-06,1,2.482,1,2.15,0.3697,0.7
306.26,0.11279,0.0088767,-2.6242e-06,1,2.482,1,2.15,0.3697,0.55
302.88,0.11327,0.0097564,4.221e-06,1,2.4779,1,2.15,0.38182,0.7
305.73,0.11326,0.0097388,-2.7311e-06,1,2.4779,1,2.15,0.38182,0.55
302.49,0.11358,0.010621,4.9259e-06,1,2.4735,1,2.15,0.39394,0.7
305.23,0.11357,0.010592,-2.5801e-06,1,2.4734,1,2.15,0.39394,0.55
302.11,0.11376,0.011475,5.6564e-06,1,2.4686,1,2.15,0.40606,0.7
304.74,0.11376,0.01143,-2.0848e-06,1,2.4686,1,2.15,0.40606,0.55
301.74,0.11386,0.012316,6.4219e-06,1,2.4634,1,2.15,0.41818,0.7
304.28,0.11386,0.012246,-1.1361e-06,1,2.4634,1,2.15,0.41818,0.55
301.39,0.11392,0.013137,7.2271e-06,1,2.4578,1,2.15,0.4303,0.7
303.84,0.11391,0.013034,4.1151e-07,1,2.4579,1,2.15,0.4303,0.55
301.05,0.11397,0.013935,8.0688e-06,1,2.4519,1,2.15,0.44242,0.7
303.42,0.11395,0.013786,2.7408e-06,1,2.452,1,2.15,0.44242,0.55
300.74,0.11407,0.014703,8.9345e-06,1,2.4456,1,2.15,0.45454,0.7
303.01,0.11405,0.014492,6.0486e-06,1,2.4459,1,2.15,0.45454,0.55
300.43,0.11428,0.015434,9.81e-06,1,2.439,1,2.15,0.46667,0.7
302.62,0.11426,0.015144,1.0519e-05,1,2.4395,1,2.15,0.46667,0.55
300.14,0.11468,0.01612,1.0707e-05,1,2.432,1,2.15,0.47879,0.7
302.25,0.11467,0.01573,1.6258e-05,1,2.433,1,2.15,0.47879,0.55
299.86,0.11539,0.016752,1.1736e-05,1,2.4247,1,2.15,0.49091,0.7
301.89,0.11538,0.01624,2.3131e-05,1,2.4264,1,2.15,0.49091,0.55
299.58,0.11656,0.017316,1.325e-05,1,2.4172,1,2.15,0.50303,0.7
301.54,0.11656,0.016665,3.0423e-05,1,2.4198,1,2.15,0.50303,0.55
299.32,0.11842,0.0178,1.6122e-05,1,2.4093,1,2.15,0.51515,0.7
301.21,0.11845,0.017004,3.6066e-05,1,2.4134,1,2.15,0.51515,0.55
299.06,0.12133,0.018186,2.21e-05,1,2.401,1,2.15,0.52727,0.7
300.89,0.12139,0.017265,3.4843e-05,1,2.4072,1,2.15,0.52727,0.55
298.82,0.12586,0.018453,3.338e-05,1,2.3924,1,2.15,0.53939,0.7
300.59,0.126,0.017488,1.4063e-05,1,2.4015,1,2.15,0.53939,0.55
298.59,0.13312,0.018576,4.9479e-05,1,2.3832,1,2.15,0.55151,0.7
300.29,0.13338,0.017769,-5.8e-05,1,2.3964,1,2.15,0.55151,0.55
298.36,0.1456,0.018507,5.4792e-05,1,2.373,1,2.15,0.56364,0.7
299.99,0.14607,0.018306,-0.0002627,1,2.3918,1,2.15,0.56364,0.55
298.13,0.17024,0.018047,-7.1389e-05,1,2.3601,1,2.15,0.57576,0.7
299.69,0.17105,0.019679,-0.00091963,1,2.3881,1,2.15,0.57576,0.55
297.88,0.23126,0.015581,-0.0016955,1,2.3402,1,2.15,0.58788,0.7
299.36,0.23267,0.022996,-0.0038034,1,2.383,1,2.15,0.58788,0.55
297.51,0.40281,0.0073825,-0.017605,1,2.3497,1,2.15,0.6,0.7
298.88,0.40512,0.022797,-0.012017,1,2.3467,1,2.15,0.6,0.55
311.65,0.021819,-5.3422e-06,-3.8242e-05,1,2.5647,1,2.1375,0.2,0.7
311.13,0.034335,6.024e-05,-3.8435e-05,1,2.565,1,2.1375,0.21212,0.7
312.08,0.034595,1.5056e-05,-9.6499e-05,1,2.5645,1,2.1375,0.2,0.68846
312.86,0.055884,5.516e-05,-0.00019137,1,2.564,1,2.1375,0.2,0.67692
313.51,0.07027,9.0729e-05,-0.00023421,1,2.5633,1,2.1375,0.2,0.66539
314.08,0.080049,0.00011783,-0.00021779,1,2.5626,1,2.1375,0.2,0.65385
314.59,0.0862,0.00013576,-0.0001518,1,2.562,1,2.1375,0.2,0.64231
315.05,0.089182,0.00014467,-5.4355e-05,1,2.5617,1,2.1375,0.2,0.63077
315.45,0.089182,0.00014467,5.3825e-05,1,2.5617,1,2.1375,0.2,0.61923
315.79,0.0862,0.00013578,0.00015132,1,2.562,1,2.1375,0.2,0.60769
316.06,0.080049,0.00011785,0.00021741,1,2.5626,1,2.1375,0.2,0.59615
316.26,0.07027,9.075e-05,0.00023395,1,2.5633,1,2.1375,0.2,0.58461
316.37,0.055884,5.5177e-05,0.00019124,1,2.564,1,2.1375,0.2,0.57308
316.33,0.034595,1.5062e-05,9.6463e-05,1,2.5645,1,2.1375,0.2,0.56154
316.27,0.021819,-5.3434e-06,3.8239e-05,1,2.5647,1,2.1375,0.2,0.55
315.75,0.034335,6.026e-05,3.8422e-05,1,2.565,1,2.1375,0.21212,0.55
310.19,0.055303,0.00027889,-3.3362e-05,1,2.5655,1,2.1375,0.22424,0.7
314.76,0.055303,0.00027899,3.3332e-05,1,2.5655,1,2.1375,0.22424,0.55
309.39,0.069907,0.00065649,-2.3163e-05,1,2.5659,1,2.1375,0.23636,0.7
313.85,0.069906,0.00065671,2.3119e-05,1,2.5659,1,2.1375,0.23636,0.55
308.66,0.080694,0.0011628,-1.4743e-05,1,2.5661,1,2.1375,0.24848,0.7
313,0.080694,0.0011632,1.469e-05,1,2.5661,1,2.1375,0.24848,0.55
307.97,0.088882,0.001771,-8.9819e-06,1,2.566,1,2.1375,0.26061,0.7
312.19,0.088882,0.0017716,8.9219e-06,1,2.566,1,2.1375,0.26061,0.55
307.34,0.09518,0.0024586,-5.2568e-06,1,2.5655,1,2.1375,0.27273,0.7
311.41,0.09518,0.0024593,5.1926e-06,1,2.5655,1,2.1375,0.27273,0.55
306.73,0.10005,0.003208,-2.857e-06,1,2.5646,1,2.1375,0.28485,0.7
310.67,0.10005,0.0032088,2.7938e-06,1,2.5646,1,2.1375,0.28485,0.55
306.16,0.10384,0.0040056,-1.2376e-06,1,2.5633,1,2.1375,0.29697,0.7
309.95,0.10384,0.0040064,1.1848e-06,1,2.5633,1,2.1375,0.29697,0.55
305.6,0.10676,0.0048408,-5.0439e-08,1,2.5616,1,2.1375,0.30909,0.7
309.26,0.10676,0.0048415,2.426e-08,1,2.5616,1,2.1375,0.30909,0.55
305.08,0.10902,0.0057052,9.0888e-07,1,2.5594,1,2.1375,0.32121,0.7
