"Node Number","Temperature","Points:0","Points:1","Points:2"
47639,150.25,1.31,0.92,0
47640,150.18,1.31,0.93,0
47641,150.13,1.31,0.94,0
47642,150.08,1.31,0.95,0
47643,150.04,1.31,0.96,0
47644,150.01,1.31,0.97,0
47645,149.99,1.31,0.98,0
47646,149.98,1.31,0.99,0
47647,160.65,1.32,0.01,0
47648,160.65,1.32,0.02,0
47649,160.64,1.32,0.03,0
47650,160.64,1.32,0.04,0
47651,160.64,1.32,0.05,0
47652,160.63,1.32,0.06,0
47653,160.62,1.32,0.07,0
47654,160.62,1.32,0.08,0
47655,160.61,1.32,0.09,0
47656,160.6,1.32,0.1,0
47657,160.59,1.32,0.11,0
47658,160.58,1.32,0.12,0
47659,160.57,1.32,0.13,0
47660,160.55,1.32,0.14,0
47661,160.54,1.32,0.15,0
47662,160.52,1.32,0.16,0
47663,160.5,1.32,0.17,0
47664,160.49,1.32,0.18,0
47665,160.47,1.32,0.19,0
47666,160.44,1.32,0.2,0
47667,160.42,1.32,0.21,0
47668,160.4,1.32,0.22,0
47669,160.37,1.32,0.23,0
47670,160.34,1.32,0.24,0
47671,160.31,1.32,0.25,0
47672,160.28,1.32,0.26,0
47673,160.25,1.32,0.27,0
47674,160.21,1.32,0.28,0
47675,160.18,1.32,0.29,0
47676,160.14,1.32,0.3,0
47677,160.09,1.32,0.31,0
47678,160.05,1.32,0.32,0
47679,160,1.32,0.33,0
47680,159.95,1.32,0.34,0
47681,159.9,1.32,0.35,0
47682,159.84,1.32,0.36,0
47683,159.78,1.32,0.37,0
47684,159.72,1.32,0.38,0
47685,159.65,1.32,0.39,0
47686,159.58,1.32,0.4,0
47687,159.5,1.32,0.41,0
47688,159.42,1.32,0.42,0
47689,159.33,1.32,0.43,0
47690,159.24,1.32,0.44,0
47691,159.14,1.32,0.45,0
47692,159.04,1.32,0.46,0
47693,158.93,1.32,0.47,0
47694,158.81,1.32,0.48,0
47695,158.68,1.32,0.49,0
47696,158.55,1.32,0.5,0
47697,158.41,1.32,0.51,0
47698,158.27,1.32,0.52,0
47699,158.11,1.32,0.53,0
47700,157.95,1.32,0.54,0
47701,157.78,1.32,0.55,0
47702,157.6,1.32,0.56,0
47703,157.41,1.32,0.57,0
47704,157.21,1.32,0.58,0
47705,157.01,1.32,0.59,0
47706,156.8,1.32,0.6,0
47707,156.59,1.32,0.61,0
47708,156.36,1.32,0.62,0
47709,156.14,1.32,0.63,0
47710,155.91,1.32,0.64,0
47711,155.68,1.32,0.65,0
47712,155.45,1.32,0.66,0
47713,155.21,1.32,0.67,0
47714,154.98,1.32,0.68,0
47715,154.75,1.32,0.69,0
47716,154.52,1.32,0.7,0
47717,154.29,1.32,0.71,0
47718,154.07,1.32,0.72,0
47719,153.85,1.32,0.73,0
47720,153.64,1.32,0.74,0
47721,153.43,1.32,0.75,0
47722,153.23,1.32,0.76,0
47723,153.03,1.32,0.77,0
47724,152.84,1.32,0.78,0
47725,152.66,1.32,0.79,0
47726,152.49,1.32,0.8,0
47727,152.32,1.32,0.81,0
47728,152.16,1.32,0.82,0
47729,152.01,1.32,0.83,0
47730,151.87,1.32,0.84,0
47731,151.73,1.32,0.85,0
47732,151.61,1.32,0.86,0
47733,151.49,1.32,0.87,0
47734,151.38,1.32,0.88,0
47735,151.28,1.32,0.89,0
47736,151.19,1.32,0.9,0
47737,151.1,1.32,0.91,0
47738,151.03,1.32,0.92,0
47739,150.96,1.32,0.93,0
47740,150.91,1.32,0.94,0
47741,150.86,1.32,0.95,0
47742,150.82,1.32,0.96,0
47743,150.79,1.32,0.97,0
47744,150.77,1.32,0.98,0
47745,150.75,1.32,0.99,0
47746,161.73,1.33,0.01,0
47747,161.73,1.33,0.02,0
47748,161.73,1.33,0.03,0
47749,161.72,1.33,0.04,0
47750,161.72,1.33,0.05,0
47751,161.71,1.33,0.06,0
47752,161.71,1.33,0.07,0
47753,161.7,1.33,0.08,0
47754,161.69,1.33,0.09,0
47755,161.68,1.33,0.1,0
47756,161.67,1.33,0.11,0
47757,161.66,1.33,0.12,0
47758,161.65,1.33,0.13,0
47759,161.64,1.33,0.14,0
47760,161.62,1.33,0.15,0
47761,161.61,1.33,0.16,0
47762,161.59,1.33,0.17,0
47763,161.57,1.33,0.18,0
47764,161.55,1.33,0.19,0
47765,161.53,1.33,0.2,0
47766,161.51,1.33,0.21,0
47767,161.49,1.33,0.22,0
47768,161.46,1.33,0.23,0
47769,161.44,1.33,0.24,0
47770,161.41,1.33,0.25,0
47771,161.38,1.33,0.26,0
47772,161.35,1.33,0.27,0
47773,161.31,1.33,0.28,0
47774,161.28,1.33,0.29,0
47775,161.24,1.33,0.3,0
47776,161.2,1.33,0.31,0
47777,161.15,1.33,0.32,0
47778,161.11,1.33,0.33,0
47779,161.06,1.33,0.34,0
47780,161,1.33,0.35,0
47781,160.95,1.33,0.36,0
47782,160.89,1.33,0.37,0
47783,160.83,1.33,0.38,0
47784,160.76,1.33,0.39,0
47785,160.69,1.33,0.4,0
47786,160.61,1.33,0.41,0
47787,160.53,1.33,0.42,0
47788,160.44,1.33,0.43,0
47789,160.35,1.33,0.44,0
47790,160.25,1.33,0.45,0
47791,160.15,1.33,0.46,0
47792,160.04,1.33,0.47,0
47793,159.92,1.33,0.48,0
47794,159.8,1.33,0.49,0
47795,159.66,1.33,0.5,0
47796,159.52,1.33,0.51,0
47797,159.37,1.33,0.52,0
47798,159.21,1.33,0.53,0
47799,159.04,1.33,0.54,0
47800,158.87,1.33,0.55,0
47801,158.68,1.33,0.56,0
47802,158.48,1.33,0.57,0
47803,158.28,1.33,0.58,0
47804,158.07,1.33,0.59,0
47805,157.85,1.33,0.6,0
47806,157.62,1.33,0.61,0
47807,157.39,1.33,0.62,0
47808,157.15,1.33,0.63,0
47809,156.91,1.33,0.64,0
47810,156.67,1.33,0.65,0
47811,156.42,1.33,0.66,0
47812,156.18,1.33,0.67,0
47813,155.93,1.33,0.68,0
47814,155.69,1.33,0.69,0
47815,155.45,1.33,0.7,0
47816,155.21,1.33,0.71,0
47817,154.97,1.33,0.72,0
47818,154.74,1.33,0.73,0
47819,154.52,1.33,0.74,0
47820,154.3,1.33,0.75,0
47821,154.09,1.33,0.76,0
47822,153.88,1.33,0.77,0
47823,153.69,1.33,0.78,0
47824,153.5,1.33,0.79,0
47825,153.31,1.33,0.8,0
47826,153.14,1.33,0.81,0
47827,152.98,1.33,0.82,0
47828,152.82,1.33,0.83,0
47829,152.67,1.33,0.84,0
47830,152.53,1.33,0.85,0
47831,152.4,1.33,0.86,0
47832,152.28,1.33,0.87,0
47833,152.16,1.33,0.88,0
47834,152.06,1.33,0.89,0
47835,151.97,1.33,0.9,0
47836,151.88,1.33,0.91,0
47837,151.8,1.33,0.92,0
47838,151.73,1.33,0.93,0
47839,151.68,1.33,0.94,0
47840,151.63,1.33,0.95,0
47841,151.58,1.33,0.96,0
47842,151.55,1.33,0.97,0
47843,151.53,1.33,0.98,0
47844,151.52,1.33,0.99,0
47845,162.81,1.34,0.01,0
47846,162.81,1.34,0.02,0
47847,162.81,1.34,0.03,0
47848,162.81,1.34,0.04,0
47849,162.8,1.34,0.05,0
47850,162.8,1.34,0.06,0
47851,162.79,1.34,0.07,0
47852,162.78,1.34,0.08,0
47853,162.78,1.34,0.09,0
47854,162.77,1.34,0.1,0
47855,162.76,1.34,0.11,0
47856,162.75,1.34,0.12,0
47857,162.74,1.34,0.13,0
47858,162.72,1.34,0.14,0
47859,162.71,1.34,0.15,0
47860,162.7,1.34,0.16,0
47861,162.68,1.34,0.17,0
47862,162.66,1.34,0.18,0
47863,162.65,1.34,0.19,0
47864,162.63,1.34,0.2,0
47865,162.6,1.34,0.21,0
47866,162.58,1.34,0.22,0
47867,162.56,1.34,0.23,0
47868,162.53,1.34,0.24,0
47869,162.5,1.34,0.25,0
47870,162.48,1.34,0.26,0
47871,162.44,1.34,0.27,0
47872,162.41,1.34,0.28,0
47873,162.38,1.34,0.29,0
47874,162.34,1.34,0.3,0
47875,162.3,1.34,0.31,0
47876,162.26,1.34,0.32,0
47877,162.21,1.34,0.33,0
47878,162.16,1.34,0.34,0
47879,162.11,1.34,0.35,0
47880,162.06,1.34,0.36,0
47881,162,1.34,0.37,0
47882,161.94,1.34,0.38,0
47883,161.87,1.34,0.39,0
47884,161.8,1.34,0.4,0
47885,161.73,1.34,0.41,0
47886,161.65,1.34,0.42,0
47887,161.56,1.34,0.43,0
47888,161.47,1.34,0.44,0
47889,161.38,1.34,0.45,0
47890,161.27,1.34,0.46,0
47891,161.16,1.34,0.47,0
47892,161.04,1.34,0.48,0
47893,160.92,1.34,0.49,0
47894,160.78,1.34,0.5,0
47895,160.64,1.34,0.51,0
47896,160.48,1.34,0.52,0
47897,160.32,1.34,0.53,0
47898,160.15,1.34,0.54,0
47899,159.97,1.34,0.55,0
47900,159.77,1.34,0.56,0
47901,159.57,1.34,0.57,0
47902,159.36,1.34,0.58,0
47903,159.14,1.34,0.59,0
47904,158.91,1.34,0.6,0
47905,158.67,1.34,0.61,0
47906,158.42,1.34,0.62,0
47907,158.17,1.34,0.63,0
47908,157.92,1.34,0.64,0
47909,157.66,1.34,0.65,0
47910,157.4,1.34,0.66,0
47911,157.14,1.34,0.67,0
47912,156.88,1.34,0.68,0
47913,156.62,1.34,0.69,0
47914,156.37,1.34,0.7,0
47915,156.12,1.34,0.71,0
47916,155.87,1.34,0.72,0
47917,155.63,1.34,0.73,0
47918,155.39,1.34,0.74,0
47919,155.16,1.34,0.75,0
47920,154.94,1.34,0.76,0
47921,154.73,1.34,0.77,0
47922,154.52,1.34,0.78,0
47923,154.32,1.34,0.79,0
47924,154.14,1.34,0.8,0
47925,153.95,1.34,0.81,0
47926,153.78,1.34,0.82,0
47927,153.62,1.34,0.83,0
47928,153.47,1.34,0.84,0
47929,153.32,1.34,0.85,0
47930,153.18,1.34,0.86,0
47931,153.06,1.34,0.87,0
47932,152.94,1.34,0.88,0
47933,152.83,1.34,0.89,0
47934,152.74,1.34,0.9,0
47935,152.65,1.34,0.91,0
47936,152.57,1.34,0.92,0
47937,152.5,1.34,0.93,0
47938,152.44,1.34,0.94,0
47939,152.38,1.34,0.95,0
47940,152.34,1.34,0.96,0
47941,152.31,1.34,0.97,0
47942,152.29,1.34,0.98,0
47943,152.27,1.34,0.99,0
47944,163.9,1.35,0.01,0
47945,163.9,1.35,0.02,0
47946,163.89,1.35,0.03,0
47947,163.89,1.35,0.04,0
47948,163.89,1.35,0.05,0
47949,163.88,1.35,0.06,0
47950,163.88,1.35,0.07,0
47951,163.87,1.35,0.08,0
47952,163.86,1.35,0.09,0
47953,163.85,1.35,0.1,0
47954,163.85,1.35,0.11,0
47955,163.84,1.35,0.12,0
47956,163.83,1.35,0.13,0
47957,163.81,1.35,0.14,0
47958,163.8,1.35,0.15,0
47959,163.79,1.35,0.16,0
47960,163.77,1.35,0.17,0
47961,163.75,1.35,0.18,0
47962,163.74,1.35,0.19,0
47963,163.72,1.35,0.2,0
47964,163.7,1.35,0.21,0
47965,163.68,1.35,0.22,0
47966,163.65,1.35,0.23,0
47967,163.63,1.35,0.24,0
47968,163.6,1.35,0.25,0
47969,163.57,1.35,0.26,0
47970,163.54,1.35,0.27,0
47971,163.51,1.35,0.28,0
47972,163.48,1.35,0.29,0
47973,163.44,1.35,0.3,0
47974,163.4,1.35,0.31,0
47975,163.36,1.35,0.32,0
47976,163.32,1.35,0.33,0
47977,163.27,1.35,0.34,0
47978,163.22,1.35,0.35,0
47979,163.17,1.35,0.36,0
47980,163.12,1.35,0.37,0
47981,163.06,1.35,0.38,0
47982,162.99,1.35,0.39,0
47983,162.92,1.35,0.4,0
47984,162.85,1.35,0.41,0
47985,162.77,1.35,0.42,0
47986,162.69,1.35,0.43,0
47987,162.6,1.35,0.44,0
47988,162.5,1.35,0.45,0
47989,162.4,1.35,0.46,0
47990,162.29,1.35,0.47,0
47991,162.17,1.35,0.48,0
47992,162.04,1.35,0.49,0
47993,161.91,1.35,0.5,0
47994,161.76,1.35,0.51,0
47995,161.61,1.35,0.52,0
47996,161.44,1.35,0.53,0
47997,161.26,1.35,0.54,0
47998,161.08,1.35,0.55,0
47999,160.88,1.35,0.56,0
48000,160.66,1.35,0.57,0
48001,160.44,1.35,0.58,0
48002,160.21,1.35,0.59,0
48003,159.97,1.35,0.6,0
48004,159.72,1.35,0.61,0
48005,159.46,1.35,0.62,0
48006,159.2,1.35,0.63,0
48007,158.93,1.35,0.64,0
48008,158.65,1.35,0.65,0
48009,158.38,1.35,0.66,0
48010,158.1,1.35,0.67,0
48011,157.83,1.35,0.68,0
48012,157.56,1.35,0.69,0
48013,157.29,1.35,0.7,0
48014,157.02,1.35,0.71,0
48015,156.76,1.35,0.72,0
48016,156.51,1.35,0.73,0
48017,156.26,1.35,0.74,0
48018,156.02,1.35,0.75,0
48019,155.79,1.35,0.76,0
48020,155.57,1.35,0.77,0
48021,155.35,1.35,0.78,0
48022,155.14,1.35,0.79,0
48023,154.95,1.35,0.8,0
48024,154.76,1.35,0.81,0
48025,154.58,1.35,0.82,0
48026,154.41,1.35,0.83,0
48027,154.25,1.35,0.84,0
48028,154.1,1.35,0.85,0
48029,153.96,1.35,0.86,0
48030,153.83,1.35,0.87,0
48031,153.71,1.35,0.88,0
48032,153.6,1.35,0.89,0
48033,153.5,1.35,0.9,0
48034,153.4,1.35,0.91,0
48035,153.32,1.35,0.92,0
48036,153.25,1.35,0.93,0
48037,153.19,1.35,0.94,0
48038,153.13,1.35,0.95,0
48039,153.09,1.35,0.96,0
48040,153.06,1.35,0.97,0
48041,153.03,1.35,0.98,0
48042,153.02,1.35,0.99,0
48043,164.98,1.36,0.01,0
48044,164.98,1.36,0.02,0
48045,164.98,1.36,0.03,0
48046,164.98,1.36,0.04,0
48047,164.97,1.36,0.05,0
48048,164.97,1.36,0.06,0
48049,164.96,1.36,0.07,0
48050,164.96,1.36,0.08,0
48051,164.95,1.36,0.09,0
48052,164.94,1.36,0.1,0
48053,164.93,1.36,0.11,0
48054,164.92,1.36,0.12,0
48055,164.91,1.36,0.13,0
48056,164.9,1.36,0.14,0
48057,164.89,1.36,0.15,0
48058,164.88,1.36,0.16,0
48059,164.86,1.36,0.17,0
48060,164.85,1.36,0.18,0
48061,164.83,1.36,0.19,0
48062,164.81,1.36,0.2,0
48063,164.79,1.36,0.21,0
48064,164.77,1.36,0.22,0
48065,164.75,1.36,0.23,0
48066,164.73,1.36,0.24,0
48067,164.7,1.36,0.25,0
48068,164.68,1.36,0.26,0
48069,164.65,1.36,0.27,0
48070,164.62,1.36,0.28,0
48071,164.58,1.36,0.29,0
48072,164.55,1.36,0.3,0
48073,164.51,1.36,0.31,0
48074,164.47,1.36,0.32,0
48075,164.43,1.36,0.33,0
48076,164.39,1.36,0.34,0
48077,164.34,1.36,0.35,0
48078,164.29,1.36,0.36,0
48079,164.24,1.36,0.37,0
48080,164.18,1.36,0.38,0
48081,164.12,1.36,0.39,0
48082,164.05,1.36,0.4,0
48083,163.98,1.36,0.41,0
48084,163.9,1.36,0.42,0
48085,163.82,1.36,0.43,0
48086,163.73,1.36,0.44,0
48087,163.64,1.36,0.45,0
48088,163.54,1.36,0.46,0
48089,163.43,1.36,0.47,0
48090,163.31,1.36,0.48,0
48091,163.18,1.36,0.49,0
48092,163.04,1.36,0.5,0
48093,162.9,1.36,0.51,0
48094,162.74,1.36,0.52,0
48095,162.57,1.36,0.53,0
48096,162.39,1.36,0.54,0
48097,162.2,1.36,0.55,0
48098,161.99,1.36,0.56,0
48099,161.77,1.36,0.57,0
48100,161.54,1.36,0.58,0
48101,161.3,1.36,0.59,0
48102,161.04,1.36,0.6,0
48103,160.78,1.36,0.61,0
48104,160.5,1.36,0.62,0
48105,160.22,1.36,0.63,0
48106,159.94,1.36,0.64,0
48107,159.65,1.36,0.65,0
48108,159.36,1.36,0.66,0
48109,159.07,1.36,0.67,0
48110,158.77,1.36,0.68,0
48111,158.49,1.36,0.69,0
48112,158.2,1.36,0.7,0
48113,157.92,1.36,0.71,0
48114,157.65,1.36,0.72,0
48115,157.38,1.36,0.73,0
48116,157.12,1.36,0.74,0
48117,156.87,1.36,0.75,0
48118,156.63,1.36,0.76,0
48119,156.39,1.36,0.77,0
48120,156.17,1.36,0.78,0
48121,155.95,1.36,0.79,0
48122,155.75,1.36,0.8,0
48123,155.55,1.36,0.81,0
48124,155.37,1.36,0.82,0
48125,155.19,1.36,0.83,0
48126,155.03,1.36,0.84,0
48127,154.87,1.36,0.85,0
48128,154.73,1.36,0.86,0
48129,154.59,1.36,0.87,0
48130,154.47,1.36,0.88,0
48131,154.35,1.36,0.89,0
48132,154.25,1.36,0.9,0
48133,154.15,1.36,0.91,0
48134,154.07,1.36,0.92,0
48135,153.99,1.36,0.93,0
48136,153.93,1.36,0.94,0
48137,153.87,1.36,0.95,0
48138,153.83,1.36,0.96,0
48139,153.79,1.36,0.97,0
48140,153.77,1.36,0.98,0
48141,153.75,1.36,0.99,0
48142,166.07,1.37,0.01,0
48143,166.07,1.37,0.02,0
48144,166.06,1.37,0.03,0
48145,166.06,1.37,0.04,0
48146,166.06,1.37,0.05,0
48147,166.05,1.37,0.06,0
48148,166.05,1.37,0.07,0
48149,166.04,1.37,0.08,0
48150,166.04,1.37,0.09,0
48151,166.03,1.37,0.1,0
48152,166.02,1.37,0.11,0
48153,166.01,1.37,0.12,0
48154,166,1.37,0.13,0
48155,165.99,1.37,0.14,0
48156,165.98,1.37,0.15,0
48157,165.97,1.37,0.16,0
48158,165.95,1.37,0.17,0
48159,165.94,1.37,0.18,0
48160,165.92,1.37,0.19,0
48161,165.91,1.37,0.2,0
48162,165.89,1.37,0.21,0
48163,165.87,1.37,0.22,0
48164,165.85,1.37,0.23,0
48165,165.83,1.37,0.24,0
48166,165.8,1.37,0.25,0
48167,165.78,1.37,0.26,0
48168,165.75,1.37,0.27,0
48169,165.72,1.37,0.28,0
48170,165.69,1.37,0.29,0
48171,165.66,1.37,0.3,0
48172,165.62,1.37,0.31,0
48173,165.59,1.37,0.32,0
48174,165.55,1.37,0.33,0
48175,165.5,1.37,0.34,0
48176,165.46,1.37,0.35,0
48177,165.41,1.37,0.36,0
48178,165.36,1.37,0.37,0
48179,165.3,1.37,0.38,0
48180,165.24,1.37,0.39,0
48181,165.18,1.37,0.4,0
48182,165.11,1.37,0.41,0
48183,165.04,1.37,0.42,0
48184,164.96,1.37,0.43,0
48185,164.87,1.37,0.44,0
48186,164.78,1.37,0.45,0
48187,164.68,1.37,0.46,0
48188,164.57,1.37,0.47,0
48189,164.45,1.37,0.48,0
48190,164.33,1.37,0.49,0
48191,164.19,1.37,0.5,0
48192,164.04,1.37,0.51,0
48193,163.89,1.37,0.52,0
48194,163.71,1.37,0.53,0
48195,163.53,1.37,0.54,0
48196,163.33,1.37,0.55,0
48197,163.12,1.37,0.56,0
48198,162.89,1.37,0.57,0
48199,162.65,1.37,0.58,0
48200,162.39,1.37,0.59,0
48201,162.12,1.37,0.6,0
48202,161.84,1.37,0.61,0
48203,161.55,1.37,0.62,0
48204,161.26,1.37,0.63,0
48205,160.95,1.37,0.64,0
48206,160.65,1.37,0.65,0
48207,160.34,1.37,0.66,0
48208,160.03,1.37,0.67,0
48209,159.72,1.37,0.68,0
48210,159.41,1.37,0.69,0
48211,159.11,1.37,0.7,0
48212,158.82,1.37,0.71,0
48213,158.53,1.37,0.72,0
48214,158.25,1.37,0.73,0
48215,157.98,1.37,0.74,0
48216,157.71,1.37,0.75,0
48217,157.46,1.37,0.76,0
48218,157.21,1.37,0.77,0
48219,156.98,1.37,0.78,0
48220,156.76,1.37,0.79,0
48221,156.54,1.37,0.8,0
48222,156.34,1.37,0.81,0
48223,156.15,1.37,0.82,0
48224,155.96,1.37,0.83,0
48225,155.79,1.37,0.84,0
48226,155.63,1.37,0.85,0
48227,155.48,1.37,0.86,0
48228,155.34,1.37,0.87,0
48229,155.21,1.37,0.88,0
48230,155.09,1.37,0.89,0
48231,154.99,1.37,0.9,0
48232,154.89,1.37,0.91,0
48233,154.8,1.37,0.92,0
48234,154.72,1.37,0.93,0
48235,154.66,1.37,0.94,0
48236,154.6,1.37,0.95,0
48237,154.56,1.37,0.96,0
48238,154.52,1.37,0.97,0
48239,154.49,1.37,0.98,0
48240,154.48,1.37,0.99,0
48241,167.15,1.38,0.01,0
48242,167.15,1.38,0.02,0
48243,167.15,1.38,0.03,0
48244,167.15,1.38,0.04,0
48245,167.14,1.38,0.05,0
48246,167.14,1.38,0.06,0
48247,167.14,1.38,0.07,0
48248,167.13,1.38,0.08,0
48249,167.13,1.38,0.09,0
48250,167.12,1.38,0.1,0
48251,167.11,1.38,0.11,0
48252,167.1,1.38,0.12,0
48253,167.09,1.38,0.13,0
48254,167.08,1.38,0.14,0
48255,167.07,1.38,0.15,0
48256,167.06,1.38,0.16,0
48257,167.05,1.38,0.17,0
48258,167.03,1.38,0.18,0
48259,167.02,1.38,0.19,0
48260,167,1.38,0.2,0
48261,166.99,1.38,0.21,0
48262,166.97,1.38,0.22,0
48263,166.95,1.38,0.23,0
48264,166.93,1.38,0.24,0
48265,166.91,1.38,0.25,0
48266,166.88,1.38,0.26,0
48267,166.86,1.38,0.27,0
48268,166.83,1.38,0.28,0
48269,166.8,1.38,0.29,0
48270,166.77,1.38,0.3,0
48271,166.74,1.38,0.31,0
48272,166.7,1.38,0.32,0
48273,166.66,1.38,0.33,0
48274,166.62,1.38,0.34,0
48275,166.58,1.38,0.35,0
48276,166.53,1.38,0.36,0
48277,166.48,1.38,0.37,0
48278,166.43,1.38,0.38,0
48279,166.37,1.38,0.39,0
48280,166.31,1.38,0.4,0
48281,166.25,1.38,0.41,0
48282,166.18,1.38,0.42,0
48283,166.1,1.38,0.43,0
48284,166.02,1.38,0.44,0
48285,165.93,1.38,0.45,0
48286,165.83,1.38,0.46,0
48287,165.72,1.38,0.47,0
48288,165.61,1.38,0.48,0
48289,165.49,1.38,0.49,0
48290,165.35,1.38,0.5,0
48291,165.2,1.38,0.51,0
48292,165.04,1.38,0.52,0
48293,164.87,1.38,0.53,0
48294,164.68,1.38,0.54,0
48295,164.48,1.38,0.55,0
48296,164.26,1.38,0.56,0
48297,164.02,1.38,0.57,0
48298,163.77,1.38,0.58,0
48299,163.5,1.38,0.59,0
48300,163.22,1.38,0.6,0
48301,162.92,1.38,0.61,0
48302,162.61,1.38,0.62,0
48303,162.3,1.38,0.63,0
48304,161.97,1.38,0.64,0
48305,161.65,1.38,0.65,0
48306,161.32,1.38,0.66,0
48307,160.98,1.38,0.67,0
48308,160.66,1.38,0.68,0
48309,160.33,1.38,0.69,0
48310,160.01,1.38,0.7,0
48311,159.7,1.38,0.71,0
48312,159.4,1.38,0.72,0
48313,159.1,1.38,0.73,0
48314,158.82,1.38,0.74,0
48315,158.54,1.38,0.75,0
48316,158.28,1.38,0.76,0
48317,158.02,1.38,0.77,0
48318,157.78,1.38,0.78,0
48319,157.55,1.38,0.79,0
48320,157.32,1.38,0.8,0
48321,157.11,1.38,0.81,0
48322,156.91,1.38,0.82,0
48323,156.73,1.38,0.83,0
48324,156.55,1.38,0.84,0
48325,156.38,1.38,0.85,0
48326,156.23,1.38,0.86,0
48327,156.08,1.38,0.87,0
48328,155.95,1.38,0.88,0
48329,155.83,1.38,0.89,0
48330,155.72,1.38,0.9,0
48331,155.62,1.38,0.91,0
48332,155.53,1.38,0.92,0
48333,155.45,1.38,0.93,0
48334,155.38,1.38,0.94,0
48335,155.32,1.38,0.95,0
48336,155.27,1.38,0.96,0
48337,155.24,1.38,0.97,0
48338,155.21,1.38,0.98,0
48339,155.19,1.38,0.99,0
48340,168.24,1.39,0.01,0
48341,168.24,1.39,0.02,0
48342,168.24,1.39,0.03,0
48343,168.24,1.39,0.04,0
48344,168.23,1.39,0.05,0
48345,168.23,1.39,0.06,0
48346,168.22,1.39,0.07,0
48347,168.22,1.39,0.08,0
48348,168.21,1.39,0.09,0
48349,168.21,1.39,0.1,0
48350,168.2,1.39,0.11,0
48351,168.19,1.39,0.12,0
48352,168.19,1.39,0.13,0
48353,168.18,1.39,0.14,0
48354,168.17,1.39,0.15,0
48355,168.15,1.39,0.16,0
48356,168.14,1.39,0.17,0
48357,168.13,1.39,0.18,0
48358,168.12,1.39,0.19,0
48359,168.1,1.39,0.2,0
48360,168.09,1.39,0.21,0
48361,168.07,1.39,0.22,0
48362,168.05,1.39,0.23,0
48363,168.03,1.39,0.24,0
48364,168.01,1.39,0.25,0
48365,167.99,1.39,0.26,0
48366,167.96,1.39,0.27,0
48367,167.94,1.39,0.28,0
48368,167.91,1.39,0.29,0
48369,167.88,1.39,0.3,0
48370,167.85,1.39,0.31,0
48371,167.82,1.39,0.32,0
48372,167.78,1.39,0.33,0
48373,167.75,1.39,0.34,0
48374,167.71,1.39,0.35,0
48375,167.66,1.39,0.36,0
48376,167.61,1.39,0.37,0
48377,167.56,1.39,0.38,0
48378,167.51,1.39,0.39,0
48379,167.45,1.39,0.4,0
48380,167.39,1.39,0.41,0
48381,167.32,1.39,0.42,0
48382,167.25,1.39,0.43,0
48383,167.17,1.39,0.44,0
48384,167.08,1.39,0.45,0
48385,166.99,1.39,0.46,0
48386,166.89,1.39,0.47,0
48387,166.77,1.39,0.48,0
48388,166.65,1.39,0.49,0
48389,166.52,1.39,0.5,0
48390,166.37,1.39,0.51,0
48391,166.21,1.39,0.52,0
48392,166.04,1.39,0.53,0
48393,165.85,1.39,0.54,0
48394,165.64,1.39,0.55,0
48395,165.42,1.39,0.56,0
48396,165.17,1.39,0.57,0
48397,164.91,1.39,0.58,0
48398,164.62,1.39,0.59,0
48399,164.33,1.39,0.6,0
48400,164.01,1.39,0.61,0
48401,163.68,1.39,0.62,0
48402,163.34,1.39,0.63,0
48403,163,1.39,0.64,0
48404,162.65,1.39,0.65,0
48405,162.29,1.39,0.66,0
48406,161.94,1.39,0.67,0
48407,161.59,1.39,0.68,0
48408,161.25,1.39,0.69,0
48409,160.91,1.39,0.7,0
48410,160.58,1.39,0.71,0
48411,160.26,1.39,0.72,0
48412,159.95,1.39,0.73,0
48413,159.65,1.39,0.74,0
48414,159.36,1.39,0.75,0
48415,159.09,1.39,0.76,0
48416,158.82,1.39,0.77,0
48417,158.57,1.39,0.78,0
48418,158.33,1.39,0.79,0
48419,158.1,1.39,0.8,0
48420,157.88,1.39,0.81,0
48421,157.67,1.39,0.82,0
48422,157.48,1.39,0.83,0
48423,157.29,1.39,0.84,0
48424,157.12,1.39,0.85,0
48425,156.96,1.39,0.86,0
48426,156.81,1.39,0.87,0
48427,156.68,1.39,0.88,0
48428,156.55,1.39,0.89,0
48429,156.44,1.39,0.9,0
48430,156.33,1.39,0.91,0
48431,156.24,1.39,0.92,0
48432,156.16,1.39,0.93,0
48433,156.09,1.39,0.94,0
48434,156.03,1.39,0.95,0
48435,155.98,1.39,0.96,0
48436,155.94,1.39,0.97,0
48437,155.92,1.39,0.98,0
48438,155.9,1.39,0.99,0
48439,169.33,1.4,0.01,0
48440,169.33,1.4,0.02,0
48441,169.33,1.4,0.03,0
48442,169.32,1.4,0.04,0
48443,169.32,1.4,0.05,0
48444,169.32,1.4,0.06,0
48445,169.31,1.4,0.07,0
48446,169.31,1.4,0.08,0
48447,169.3,1.4,0.09,0
48448,169.3,1.4,0.1,0
48449,169.29,1.4,0.11,0
48450,169.28,1.4,0.12,0
48451,169.28,1.4,0.13,0
48452,169.27,1.4,0.14,0
48453,169.26,1.4,0.15,0
48454,169.25,1.4,0.16,0
48455,169.24,1.4,0.17,0
48456,169.23,1.4,0.18,0
48457,169.21,1.4,0.19,0
48458,169.2,1.4,0.2,0
48459,169.19,1.4,0.21,0
48460,169.17,1.4,0.22,0
